520.545837402	36.0793037415
181.745910645	36.8130187988
9.80418682098	273.603637695
156.984008789	4.82155895233
160.072463989	266.068756104
626.414794922	267.005615234
49.3294944763	154.041915894
76.1575469971	256.672637939
439.414001465	352.11706543
89.0602874756	61.378452301
53.9486846924	96.2129135132
187.648757935	122.624557495
86.4293899536	252.96937561
58.9713592529	112.454147339
124.645980835	265.644012451
81.2029953003	194.457138062
588.489013672	204.399887085
74.2731781006	111.462211609
462.019348145	267.153717041
39.9647827148	62.7137908936
368.915222168	14.3332500458
441.418212891	369.166046143
516.691467285	66.0759963989
56.8172683716	280.407012939
61.3786621094	66.4060745239
278.031005859	31.8194236755
281.501586914	346.568145752
520.941894531	32.5696144104
125.02268219	36.119228363
156.312469482	35.8728408813
118.98865509	28.3384342194
133.298904419	265.685546875
626.83215332	260.664550781
586.784545898	182.009490967
58.6858406067	100.827308655
586.784545898	182.009490967
56.8172683716	280.407012939
268.396850586	366.150634766
430.513183594	355.046539307
437.50402832	376.04196167
518.549560547	410.560638428
81.0540847778	431.26361084
59.2055740356	347.535125732
43.7366676331	56.3099746704
518.549560547	410.560638428
81.0540847778	431.26361084
518.549560547	410.560638428
190.05557251	16.1998882294
148.03364563	12.199306488
53.0221824646	115.267669678
518.549560547	410.560638428
81.0540847778	431.26361084
67.7877197266	48.4316177368
250.598937988	126.988891602
36.1549797058	38.5663948059
369.092193604	5.72301769257
166.262664795	18.5979652405
389.94821167	97.8524703979
151.385665894	141.086334229
245.522628784	142.587661743
118.98865509	28.3384342194
369.092193604	5.72301769257
237.163497925	143.632995605
280.976226807	146.134017944
320.671478271	30.4481563568
225.174255371	207.00819397
231.50213623	206.414886475
616.195678711	264.41998291
125.151046753	266.129394531
160.072463989	266.068756104
552.811950684	258.498779297
25.7452907562	392.769165039
349.940216064	24.4802036285
290.987304688	268.392669678
518.549560547	410.560638428
81.0540847778	431.26361084
424.624023438	261.856018066
463.466888428	165.816482544
103.101470947	75.190032959
320.646484375	88.0462112427
199.847396851	64.046257019
199.847396851	64.046257019
236.920379639	133.321762085
447.384490967	132.856765747
64.0865325928	161.416534424
172.624694824	163.712905884
235.398651123	34.7792701721
55.7016220093	152.330780029
466.350280762	72.642868042
103.101470947	75.190032959
13.316742897	454.26651001
424.624023438	261.856018066
424.624023438	261.856018066
250.598937988	126.988891602
84.6429977417	123.690834045
40.3705406189	351.888641357
103.101470947	75.190032959
75.3255996704	74.3050842285
168.710281372	399.238647461
47.6201972961	403.475982666
14.7151012421	405.778961182
463.466888428	165.816482544
236.920379639	133.321762085
447.384490967	132.856765747
19.0387783051	346.827606201
149.692718506	347.528442383
447.384490967	132.856765747
466.350280762	72.642868042
139.178695679	156.341262817
139.178695679	156.341262817
172.624694824	163.712905884
463.466888428	165.816482544
145.848648071	150.122207642
55.7016220093	152.330780029
324.635955811	187.056182861
103.101470947	75.190032959
132.553039551	84.1753540039
199.863540649	207.090377808
14.8075094223	405.922241211
424.442840576	116.752082825
239.273773193	262.545928955
152.12550354	266.682037354
152.12550354	266.682037354
107.559066772	381.161407471
337.755523682	45.0191688538
447.384490967	132.856765747
53.0221824646	115.267669678
53.0221824646	115.267669678
40.3705406189	351.888641357
270.631378174	352.538879395
103.101470947	75.190032959
466.350280762	72.642868042
270.631378174	352.538879395
270.631378174	352.538879395
549.370239258	201.780960083
139.178695679	156.341262817
139.178695679	156.341262817
199.863540649	207.090377808
236.920379639	133.321762085
406.883361816	100.942001343
125.151046753	266.129394531
125.151046753	266.129394531
157.560180664	304.671264648
441.608825684	74.1983184814
168.710281372	399.238647461
47.6201972961	403.475982666
14.8075094223	405.922241211
14.8075094223	405.922241211
14.8075094223	405.922241211
520.545837402	36.0793037415
368.915222168	14.3332500458
431.244628906	234.459259033
431.244628906	234.459259033
275.610076904	222.220214844
282.023376465	230.999404907
414.03427124	295.685272217
198.018051147	320.521759033
380.365722656	294.632415771
414.03427124	295.685272217
514.528381348	7.90879154205
514.528381348	7.90879154205
19.7097206116	456.762390137
61.9917984009	416.623687744
61.9917984009	416.623687744
10.4705257416	399.290588379
116.115989685	103.043960571
116.115989685	103.043960571
166.00743103	100.820159912
166.00743103	100.820159912
581.671508789	260.693908691
67.0990600586	266.221130371
131.909378052	259.667358398
131.909378052	259.667358398
419.935089111	360.577697754
499.936096191	332.813995361
43.638343811	345.659606934
180.652938843	82.8445663452
180.652938843	82.8445663452
168.445556641	159.585281372
430.865478516	360.854614258
6.16945791245	364.791320801
433.597045898	446.745849609
98.3632583618	417.781677246
98.3632583618	417.781677246
63.8997459412	126.134559631
532.009094238	70.6602096558
532.009094238	70.6602096558
82.876953125	384.097045898
210.762039185	383.677307129
11.3726043701	58.3556671143
548.300720215	56.8208198547
362.971405029	20.5831069946
116.89226532	23.912569046
514.360168457	41.5528640747
124.340652466	54.9122428894
71.0614776611	169.693344116
25.5363082886	264.865234375
18.3159809113	241.661361694
19.4319591522	251.160675049
549.370239258	201.780960083
68.5449295044	461.21295166
311.832458496	16.4374580383
311.832458496	16.4374580383
400.993865967	125.666236877
546.764526367	45.4900627136
533.796813965	63.6113967896
555.060241699	65.0468292236
577.090698242	81.2438812256
152.944274902	85.9381790161
152.944274902	85.9381790161
166.00743103	100.820159912
545.312438965	86.1655197144
115.789039612	89.8086013794
523.891479492	115.834411621
81.5110244751	142.088378906
128.053253174	103.677078247
143.45149231	146.557250977
242.215362549	224.918563843
273.825012207	223.611557007
273.825012207	223.611557007
92.817276001	134.337173462
421.650238037	236.618972778
49.826259613	277.947631836
128.869186401	297.078369141
541.946899414	268.957580566
499.936096191	332.813995361
91.1612167358	372.869995117
91.1612167358	372.869995117
240.517715454	75.9784088135
240.517715454	75.9784088135
563.726806641	76.6140899658
168.445556641	159.585281372
91.5477523804	88.1390533447
143.050643921	161.169021606
60.9683532715	139.866241455
71.0614776611	169.693344116
